Business Date,Business Hour,Location Name,Net Sales Total  (Sum),Number of Guests  (Sum)
9/3/2019,4:00 PM - 4:59 PM,3,0,0
9/3/2019,4:00 PM - 4:59 PM,3,60.99,4
9/3/2019,5:00 PM - 5:59 PM,3,41.49,2
9/3/2019,7:00 PM - 7:59 PM,3,348.12,15
9/3/2019,7:00 PM - 7:59 PM,3,253.14,6
9/3/2019,8:00 PM - 8:59 PM,3,142.57,5
9/3/2019,9:00 PM - 9:59 PM,3,12.89,1
9/4/2019,7:00 AM - 7:59 AM,3,64.19,4
9/4/2019,8:00 AM - 8:59 AM,3,0,0
9/4/2019,12:00 PM - 12:59 PM,3,377.62,26
9/4/2019,1:00 PM - 1:59 PM,3,242.26,9
9/4/2019,1:00 PM - 1:59 PM,3,18,0
9/4/2019,2:00 PM - 2:59 PM,3,58.65,4
9/4/2019,6:00 PM - 6:59 PM,3,275.05,22
9/4/2019,7:00 PM - 7:59 PM,3,340.65,19
9/4/2019,9:00 PM - 9:59 PM,3,65.66,3
9/5/2019,7:00 AM - 7:59 AM,3,58,3
9/5/2019,10:00 AM - 10:59 AM,3,57.93,4
9/5/2019,11:00 AM - 11:59 AM,3,78.8,8
9/5/2019,2:00 PM - 2:59 PM,3,80.37,10
9/5/2019,2:00 PM - 2:59 PM,3,-1.22,2
9/5/2019,5:00 PM - 5:59 PM,3,81.87,2
9/6/2019,7:00 AM - 7:59 AM,3,106.1,6
9/6/2019,8:00 AM - 8:59 AM,3,38.57,3
9/6/2019,9:00 AM - 9:59 AM,3,1.38,0
9/6/2019,9:00 AM - 9:59 AM,3,43.65,5
9/6/2019,3:00 PM - 3:59 PM,3,59.22,3
9/6/2019,4:00 PM - 4:59 PM,3,82.77,10
9/6/2019,6:00 PM - 6:59 PM,3,497.26,25
9/7/2019,7:00 AM - 7:59 AM,3,14.49,1
9/7/2019,10:00 AM - 10:59 AM,3,306.05,13
9/7/2019,1:00 PM - 1:59 PM,3,379.85,21
9/7/2019,4:00 PM - 4:59 PM,3,18.99,1
9/7/2019,6:00 PM - 6:59 PM,3,555.79,21
9/8/2019,10:00 AM - 10:59 AM,3,509.45,39
9/8/2019,10:00 AM - 10:59 AM,3,289.34,7
9/8/2019,11:00 AM - 11:59 AM,3,335.96,24
9/8/2019,11:00 AM - 11:59 AM,3,501.25,29
9/8/2019,12:00 PM - 12:59 PM,3,641.81,36
9/8/2019,1:00 PM - 1:59 PM,3,207.13,11
9/8/2019,4:00 PM - 4:59 PM,3,37.39,3
9/9/2019,8:00 AM - 8:59 AM,3,24.47,3
9/9/2019,9:00 AM - 9:59 AM,3,16.29,0
9/9/2019,12:00 PM - 12:59 PM,3,232.08,10
9/9/2019,3:00 PM - 3:59 PM,3,18.99,1
9/9/2019,3:00 PM - 3:59 PM,3,10,2
9/9/2019,4:00 PM - 4:59 PM,3,-43.3,0
9/9/2019,7:00 PM - 7:59 PM,3,368.1,19
9/9/2019,10:00 PM - 10:59 PM,3,-44,0
9/10/2019,11:00 AM - 11:59 AM,3,241.98,11
9/10/2019,4:00 PM - 4:59 PM,3,23,2
9/10/2019,4:00 PM - 4:59 PM,3,19,1
9/10/2019,10:00 PM - 10:59 PM,3,-40.67,2
9/11/2019,8:00 AM - 8:59 AM,3,10.98,4
9/11/2019,10:00 AM - 10:59 AM,3,31.38,1
9/11/2019,12:00 PM - 12:59 PM,3,168.48,9
9/11/2019,2:00 PM - 2:59 PM,3,8.93,5
9/11/2019,3:00 PM - 3:59 PM,3,82.91,5
9/11/2019,3:00 PM - 3:59 PM,3,-26.2,0
9/11/2019,5:00 PM - 5:59 PM,3,172.46,27
9/11/2019,6:00 PM - 6:59 PM,3,369.02,12
9/11/2019,9:00 PM - 9:59 PM,3,38.79,1
9/11/2019,10:00 PM - 10:59 PM,3,4,2
9/12/2019,7:00 AM - 7:59 AM,3,28.36,2
9/12/2019,11:00 AM - 11:59 AM,3,179.33,11
9/12/2019,12:00 PM - 12:59 PM,3,431.45,34
9/12/2019,1:00 PM - 1:59 PM,3,103.45,2
9/12/2019,6:00 PM - 6:59 PM,3,366.38,14
9/12/2019,6:00 PM - 6:59 PM,3,465.33,22
9/12/2019,7:00 PM - 7:59 PM,3,429.62,6
9/12/2019,8:00 PM - 8:59 PM,3,96.15,2
9/12/2019,9:00 PM - 9:59 PM,3,68.25,11
9/13/2019,10:00 AM - 10:59 AM,3,0,0
9/13/2019,2:00 PM - 2:59 PM,3,45.36,3
9/13/2019,5:00 PM - 5:59 PM,3,269.87,8
9/13/2019,7:00 PM - 7:59 PM,3,394.73,16
9/14/2019,12:00 AM - 12:59 AM,3,-549.05,0
9/14/2019,10:00 AM - 10:59 AM,3,288.23,12
9/14/2019,10:00 AM - 10:59 AM,3,580.65,29
9/14/2019,12:00 PM - 12:59 PM,3,401.15,22
9/14/2019,1:00 PM - 1:59 PM,3,368.91,14
9/14/2019,1:00 PM - 1:59 PM,3,377.46,19
9/14/2019,3:00 PM - 3:59 PM,3,42.67,1
9/15/2019,10:00 AM - 10:59 AM,3,349.55,13
9/15/2019,3:00 PM - 3:59 PM,3,102.72,4
9/15/2019,4:00 PM - 4:59 PM,3,31.49,1
9/15/2019,5:00 PM - 5:59 PM,3,85.52,8
9/15/2019,7:00 PM - 7:59 PM,3,281.87,21
9/15/2019,9:00 PM - 9:59 PM,3,-2.65,0
9/16/2019,8:00 AM - 8:59 AM,3,37.56,2
9/16/2019,11:00 AM - 11:59 AM,3,40.67,2
9/16/2019,11:00 AM - 11:59 AM,3,141.32,11
9/16/2019,12:00 PM - 12:59 PM,3,246.93,9
9/16/2019,1:00 PM - 1:59 PM,3,23.47,1
9/16/2019,3:00 PM - 3:59 PM,3,82.3,4
9/16/2019,5:00 PM - 5:59 PM,3,10.99,2
9/16/2019,7:00 PM - 7:59 PM,3,170.09,7
9/16/2019,8:00 PM - 8:59 PM,3,294.92,14
9/16/2019,8:00 PM - 8:59 PM,3,70.26,4
9/16/2019,10:00 PM - 10:59 PM,3,-9.49,0
9/17/2019,11:00 AM - 11:59 AM,3,334.57,24
9/17/2019,5:00 PM - 5:59 PM,3,182.05,12
9/17/2019,9:00 PM - 9:59 PM,3,74.18,3
9/18/2019,8:00 AM - 8:59 AM,3,51.18,3
9/18/2019,9:00 AM - 9:59 AM,3,-3.5,0
9/18/2019,10:00 AM - 10:59 AM,3,84.41,7
9/18/2019,11:00 AM - 11:59 AM,3,131.12,4
9/18/2019,11:00 AM - 11:59 AM,3,84.95,8
9/18/2019,12:00 PM - 12:59 PM,3,667.12,34
9/18/2019,1:00 PM - 1:59 PM,3,64.16,3
9/18/2019,3:00 PM - 3:59 PM,3,29,2
9/18/2019,4:00 PM - 4:59 PM,3,89.94,7
9/18/2019,7:00 PM - 7:59 PM,3,364.04,16
9/18/2019,9:00 PM - 9:59 PM,3,45.38,2
9/19/2019,6:00 AM - 6:59 AM,3,6.5,2
9/19/2019,8:00 AM - 8:59 AM,3,98.66,7
9/19/2019,11:00 AM - 11:59 AM,3,2.5,0
9/19/2019,11:00 AM - 11:59 AM,3,193.65,13
9/19/2019,12:00 PM - 12:59 PM,3,307.65,17
9/19/2019,3:00 PM - 3:59 PM,3,3,1
9/19/2019,3:00 PM - 3:59 PM,3,21.29,1
9/19/2019,4:00 PM - 4:59 PM,3,58.74,7
9/19/2019,5:00 PM - 5:59 PM,3,129.47,8
9/19/2019,10:00 PM - 10:59 PM,3,-49.5,2
9/20/2019,7:00 AM - 7:59 AM,3,42.64,2
9/20/2019,11:00 AM - 11:59 AM,3,433.66,23
9/20/2019,12:00 PM - 12:59 PM,3,349.59,17
9/20/2019,1:00 PM - 1:59 PM,3,228.72,15
9/20/2019,2:00 PM - 2:59 PM,3,78.99,1
9/20/2019,5:00 PM - 5:59 PM,3,338.06,16
9/20/2019,6:00 PM - 6:59 PM,3,472.29,23
9/20/2019,6:00 PM - 6:59 PM,3,428.96,28
9/20/2019,7:00 PM - 7:59 PM,3,466.08,28
9/20/2019,8:00 PM - 8:59 PM,3,286.28,16
9/20/2019,10:00 PM - 10:59 PM,3,171.93,9
9/21/2019,8:00 AM - 8:59 AM,3,167.8,8
9/21/2019,10:00 AM - 10:59 AM,3,685.21,27
9/21/2019,5:00 PM - 5:59 PM,3,140.44,6
9/21/2019,10:00 PM - 10:59 PM,3,41.27,6
9/22/2019,7:00 AM - 7:59 AM,3,51.63,4
9/22/2019,7:00 AM - 7:59 AM,3,137.25,8
9/22/2019,10:00 AM - 10:59 AM,3,307.57,29
9/22/2019,10:00 AM - 10:59 AM,3,485.25,31
9/22/2019,12:00 PM - 12:59 PM,3,402.57,17
9/22/2019,6:00 PM - 6:59 PM,3,261.61,13
9/22/2019,8:00 PM - 8:59 PM,3,206.3,14
9/22/2019,8:00 PM - 8:59 PM,3,10,0
9/23/2019,8:00 AM - 8:59 AM,3,21.48,2
9/23/2019,10:00 AM - 10:59 AM,3,42.08,1
9/23/2019,11:00 AM - 11:59 AM,3,122.99,8
9/23/2019,5:00 PM - 5:59 PM,3,105.99,8
9/23/2019,8:00 PM - 8:59 PM,3,89.65,2
9/23/2019,10:00 PM - 10:59 PM,3,-6.95,0
9/24/2019,11:00 AM - 11:59 AM,3,300.74,2
9/24/2019,2:00 PM - 2:59 PM,3,3.49,0
9/24/2019,4:00 PM - 4:59 PM,3,49.65,0
9/24/2019,7:00 PM - 7:59 PM,3,469.29,9
9/25/2019,8:00 AM - 8:59 AM,3,44.85,4
9/25/2019,9:00 AM - 9:59 AM,3,5,0
9/25/2019,10:00 AM - 10:59 AM,3,23.99,0
9/25/2019,10:00 AM - 10:59 AM,3,28.47,0
9/25/2019,12:00 PM - 12:59 PM,3,279.76,20
9/25/2019,2:00 PM - 2:59 PM,3,140.91,1
9/25/2019,6:00 PM - 6:59 PM,3,525.63,21
9/25/2019,7:00 PM - 7:59 PM,3,738.85,8
9/25/2019,7:00 PM - 7:59 PM,3,480.4,4
9/25/2019,8:00 PM - 8:59 PM,3,178.22,3
9/25/2019,10:00 PM - 10:59 PM,3,-67,0
9/26/2019,7:00 AM - 7:59 AM,3,88.46,6
9/26/2019,12:00 PM - 12:59 PM,3,845.92,30
9/26/2019,3:00 PM - 3:59 PM,3,-2,0
9/26/2019,4:00 PM - 4:59 PM,3,27,2
9/26/2019,5:00 PM - 5:59 PM,3,218.91,11
9/26/2019,6:00 PM - 6:59 PM,3,365.66,14
9/26/2019,6:00 PM - 6:59 PM,3,335.52,19
9/26/2019,8:00 PM - 8:59 PM,3,162.27,7
9/26/2019,8:00 PM - 8:59 PM,3,55.6,2
9/26/2019,9:00 PM - 9:59 PM,3,159.15,11
9/27/2019,12:00 PM - 12:59 PM,3,542.09,25
9/27/2019,1:00 PM - 1:59 PM,3,191.27,8
9/27/2019,3:00 PM - 3:59 PM,3,53.98,4
9/27/2019,4:00 PM - 4:59 PM,3,62.98,4
9/27/2019,6:00 PM - 6:59 PM,3,693.54,26
9/27/2019,8:00 PM - 8:59 PM,3,418.5,8
9/27/2019,8:00 PM - 8:59 PM,3,470.91,19
9/27/2019,8:00 PM - 8:59 PM,3,143.97,5
9/28/2019,7:00 AM - 7:59 AM,3,45.35,3
9/28/2019,9:00 AM - 9:59 AM,3,311.93,21
9/28/2019,11:00 AM - 11:59 AM,3,369.09,27
9/28/2019,11:00 AM - 11:59 AM,3,425.77,13
9/28/2019,3:00 PM - 3:59 PM,3,206.53,3
9/28/2019,4:00 PM - 4:59 PM,3,122.63,2
9/28/2019,6:00 PM - 6:59 PM,3,550.94,23
9/28/2019,8:00 PM - 8:59 PM,3,284.96,7
9/29/2019,7:00 AM - 7:59 AM,3,70.93,9
9/29/2019,8:00 AM - 8:59 AM,3,96.79,14
9/29/2019,9:00 AM - 9:59 AM,3,468.56,23
9/29/2019,11:00 AM - 11:59 AM,3,481.98,42
9/29/2019,2:00 PM - 2:59 PM,3,221.69,8
9/29/2019,4:00 PM - 4:59 PM,3,196.34,0
9/29/2019,9:00 PM - 9:59 PM,3,27.38,2
9/29/2019,9:00 PM - 9:59 PM,3,0,0
9/2/2019,7:00 AM - 7:59 AM,3,59.15,4
9/2/2019,9:00 AM - 9:59 AM,3,522.81,22
9/2/2019,12:00 PM - 12:59 PM,3,401.57,28
9/2/2019,12:00 PM - 12:59 PM,3,404.85,17
9/2/2019,2:00 PM - 2:59 PM,3,109.73,5
9/2/2019,3:00 PM - 3:59 PM,3,102.7,9
9/2/2019,5:00 PM - 5:59 PM,3,152.76,9
9/2/2019,7:00 PM - 7:59 PM,3,306.75,11
9/2/2019,8:00 PM - 8:59 PM,3,78.06,3
9/2/2019,8:00 PM - 8:59 PM,3,146,7
9/3/2019,8:00 AM - 8:59 AM,3,0,0
9/3/2019,11:00 AM - 11:59 AM,3,42.2,2
9/3/2019,11:00 AM - 11:59 AM,3,18.94,1
9/3/2019,2:00 PM - 2:59 PM,3,89.01,5
9/3/2019,3:00 PM - 3:59 PM,3,0,0
9/3/2019,3:00 PM - 3:59 PM,3,-2.65,0
9/3/2019,4:00 PM - 4:59 PM,3,1.81,3
9/3/2019,6:00 PM - 6:59 PM,3,359.19,15
9/3/2019,8:00 PM - 8:59 PM,3,16.89,1
9/4/2019,10:00 AM - 10:59 AM,3,21.79,0
9/4/2019,11:00 AM - 11:59 AM,3,82.01,4
9/4/2019,11:00 AM - 11:59 AM,3,206.45,13
9/4/2019,12:00 PM - 12:59 PM,3,260.07,16
9/4/2019,4:00 PM - 4:59 PM,3,8.01,1
9/4/2019,5:00 PM - 5:59 PM,3,42.89,2
9/4/2019,7:00 PM - 7:59 PM,3,370.7,7
9/4/2019,8:00 PM - 8:59 PM,3,116.43,6
9/4/2019,9:00 PM - 9:59 PM,3,-2.7,5
9/5/2019,10:00 AM - 10:59 AM,3,96.19,4
9/5/2019,1:00 PM - 1:59 PM,3,189.85,9
9/5/2019,3:00 PM - 3:59 PM,3,5,0
9/5/2019,4:00 PM - 4:59 PM,3,1.7,3
9/5/2019,5:00 PM - 5:59 PM,3,143.47,4
9/5/2019,7:00 PM - 7:59 PM,3,406.14,23
9/6/2019,8:00 AM - 8:59 AM,3,86.29,6
9/6/2019,8:00 AM - 8:59 AM,3,16.17,3
9/6/2019,9:00 AM - 9:59 AM,3,75.78,4
9/6/2019,10:00 AM - 10:59 AM,3,156.41,10
9/6/2019,11:00 AM - 11:59 AM,3,267.91,15
9/6/2019,11:00 AM - 11:59 AM,3,194.95,18
9/6/2019,12:00 PM - 12:59 PM,3,441.73,23
9/6/2019,2:00 PM - 2:59 PM,3,0,0
9/6/2019,2:00 PM - 2:59 PM,3,0,0
9/6/2019,4:00 PM - 4:59 PM,3,163.94,13
9/6/2019,7:00 PM - 7:59 PM,3,614.08,31
9/6/2019,9:00 PM - 9:59 PM,3,221.78,8
9/6/2019,10:00 PM - 10:59 PM,3,191.33,6
9/7/2019,8:00 AM - 8:59 AM,3,83.47,9
9/7/2019,9:00 AM - 9:59 AM,3,103.5,16
9/7/2019,11:00 AM - 11:59 AM,3,202.81,12
9/7/2019,12:00 PM - 12:59 PM,3,538.99,30
9/7/2019,5:00 PM - 5:59 PM,3,290.73,12
9/7/2019,7:00 PM - 7:59 PM,3,146.93,4
9/7/2019,7:00 PM - 7:59 PM,3,716.89,32
9/7/2019,8:00 PM - 8:59 PM,3,175.68,7
9/7/2019,9:00 PM - 9:59 PM,3,143.09,9
9/7/2019,9:00 PM - 9:59 PM,3,105.57,2
9/7/2019,10:00 PM - 10:59 PM,3,196.42,9
9/7/2019,10:00 PM - 10:59 PM,3,4.29,3
9/8/2019,8:00 AM - 8:59 AM,3,121.36,5
9/8/2019,9:00 AM - 9:59 AM,3,255.01,10
9/8/2019,9:00 AM - 9:59 AM,3,507.21,32
9/8/2019,11:00 AM - 11:59 AM,3,502.67,24
9/8/2019,1:00 PM - 1:59 PM,3,403.02,22
9/8/2019,3:00 PM - 3:59 PM,3,96.95,7
9/8/2019,8:00 PM - 8:59 PM,3,-16.39,3
9/8/2019,8:00 PM - 8:59 PM,3,71.43,5
9/8/2019,9:00 PM - 9:59 PM,3,23.89,1
9/8/2019,9:00 PM - 9:59 PM,3,0,0
9/8/2019,9:00 PM - 9:59 PM,3,-30.42,0
9/8/2019,9:00 PM - 9:59 PM,3,-30.89,0
9/8/2019,10:00 PM - 10:59 PM,3,-12,0
9/9/2019,10:00 AM - 10:59 AM,3,90.32,9
9/9/2019,11:00 AM - 11:59 AM,3,39.55,1
9/9/2019,12:00 PM - 12:59 PM,3,75.86,2
9/9/2019,2:00 PM - 2:59 PM,3,0,0
9/9/2019,3:00 PM - 3:59 PM,3,28,1
9/9/2019,6:00 PM - 6:59 PM,3,38.29,5
9/9/2019,7:00 PM - 7:59 PM,3,112.74,2
9/9/2019,9:00 PM - 9:59 PM,3,21.38,0
9/10/2019,8:00 AM - 8:59 AM,3,99.11,12
9/10/2019,10:00 AM - 10:59 AM,3,81.94,6
9/10/2019,2:00 PM - 2:59 PM,3,50.75,2
9/10/2019,2:00 PM - 2:59 PM,3,23.99,2
9/10/2019,3:00 PM - 3:59 PM,3,0,0
9/10/2019,5:00 PM - 5:59 PM,3,156.05,5
9/10/2019,6:00 PM - 6:59 PM,3,333.61,10
9/10/2019,6:00 PM - 6:59 PM,3,536.12,22
9/10/2019,7:00 PM - 7:59 PM,3,311.04,12
9/10/2019,8:00 PM - 8:59 PM,3,202.23,6
9/10/2019,8:00 PM - 8:59 PM,3,318.78,8
9/11/2019,9:00 AM - 9:59 AM,3,0,0
9/11/2019,10:00 AM - 10:59 AM,3,47.61,3
9/11/2019,11:00 AM - 11:59 AM,3,130.8,14
9/11/2019,12:00 PM - 12:59 PM,3,300.06,20
9/11/2019,1:00 PM - 1:59 PM,3,300.06,17
9/11/2019,2:00 PM - 2:59 PM,3,31,0
9/11/2019,3:00 PM - 3:59 PM,3,14.39,1
9/11/2019,4:00 PM - 4:59 PM,3,-38,0
9/11/2019,8:00 PM - 8:59 PM,3,633.9,11
9/12/2019,9:00 AM - 9:59 AM,3,24.17,2
9/12/2019,10:00 AM - 10:59 AM,3,60.13,4
9/12/2019,11:00 AM - 11:59 AM,3,250.4,6
9/12/2019,12:00 PM - 12:59 PM,3,597.15,15
9/12/2019,1:00 PM - 1:59 PM,3,215.6,8
9/12/2019,1:00 PM - 1:59 PM,3,451.5,22
9/12/2019,2:00 PM - 2:59 PM,3,132,1
9/12/2019,8:00 PM - 8:59 PM,3,440.59,13
9/12/2019,9:00 PM - 9:59 PM,3,124.65,8
9/12/2019,9:00 PM - 9:59 PM,3,60.55,2
9/13/2019,12:00 PM - 12:59 PM,3,514.98,20
9/13/2019,1:00 PM - 1:59 PM,3,196.02,6
9/13/2019,2:00 PM - 2:59 PM,3,56.05,4
9/13/2019,3:00 PM - 3:59 PM,3,56,4
9/13/2019,7:00 PM - 7:59 PM,3,482.8,23
9/13/2019,9:00 PM - 9:59 PM,3,72.62,1
9/13/2019,10:00 PM - 10:59 PM,3,260.62,14
9/14/2019,7:00 AM - 7:59 AM,3,124.07,8
9/14/2019,9:00 AM - 9:59 AM,3,416.78,31
9/14/2019,2:00 PM - 2:59 PM,3,249.61,16
9/14/2019,2:00 PM - 2:59 PM,3,102.21,8
9/14/2019,6:00 PM - 6:59 PM,3,505.15,16
9/14/2019,6:00 PM - 6:59 PM,3,932.49,30
9/14/2019,8:00 PM - 8:59 PM,3,580.73,20
9/15/2019,3:00 PM - 3:59 PM,3,106.28,7
9/15/2019,5:00 PM - 5:59 PM,3,131.4,8
9/16/2019,11:00 AM - 11:59 AM,3,43.96,4
9/16/2019,12:00 PM - 12:59 PM,3,557.33,35
9/16/2019,3:00 PM - 3:59 PM,3,57.98,3
9/16/2019,4:00 PM - 4:59 PM,3,7.38,0
9/16/2019,7:00 PM - 7:59 PM,3,257.23,13
9/17/2019,10:00 AM - 10:59 AM,3,3,0
9/17/2019,11:00 AM - 11:59 AM,3,40.22,2
9/17/2019,12:00 PM - 12:59 PM,3,306.33,11
9/17/2019,1:00 PM - 1:59 PM,3,57.99,0
9/17/2019,1:00 PM - 1:59 PM,3,54.79,5
9/17/2019,3:00 PM - 3:59 PM,3,9.28,1
9/17/2019,5:00 PM - 5:59 PM,3,67.65,2
9/17/2019,6:00 PM - 6:59 PM,3,397.8,22
9/17/2019,8:00 PM - 8:59 PM,3,246.28,11
9/17/2019,10:00 PM - 10:59 PM,3,51.28,0
9/18/2019,9:00 AM - 9:59 AM,3,67.33,4
9/18/2019,11:00 AM - 11:59 AM,3,304.52,24
9/18/2019,12:00 PM - 12:59 PM,3,108.11,4
9/18/2019,2:00 PM - 2:59 PM,3,-48.61,0
9/18/2019,2:00 PM - 2:59 PM,3,27.18,2
9/18/2019,3:00 PM - 3:59 PM,3,0,0
9/18/2019,8:00 PM - 8:59 PM,3,171.02,5
9/18/2019,8:00 PM - 8:59 PM,3,88.46,1
9/18/2019,9:00 PM - 9:59 PM,3,-4.29,0
9/18/2019,10:00 PM - 10:59 PM,3,-26,1
9/19/2019,10:00 AM - 10:59 AM,3,57.07,8
9/19/2019,10:00 AM - 10:59 AM,3,150.04,5
9/19/2019,12:00 PM - 12:59 PM,3,209.74,17
9/19/2019,2:00 PM - 2:59 PM,3,80.49,6
9/19/2019,4:00 PM - 4:59 PM,3,114.55,9
9/19/2019,6:00 PM - 6:59 PM,3,315.47,10
9/19/2019,11:00 PM - 11:59 PM,3,-18.89,0
9/20/2019,7:00 AM - 7:59 AM,3,87.99,5
9/20/2019,1:00 PM - 1:59 PM,3,251.51,19
9/20/2019,3:00 PM - 3:59 PM,3,55.99,5
9/20/2019,9:00 PM - 9:59 PM,3,314.15,20
9/20/2019,9:00 PM - 9:59 PM,3,233.31,6
9/20/2019,10:00 PM - 10:59 PM,3,43,2
9/21/2019,12:00 PM - 12:59 PM,3,469.3,20
9/21/2019,4:00 PM - 4:59 PM,3,128.94,8
9/21/2019,6:00 PM - 6:59 PM,3,637.26,36
9/21/2019,6:00 PM - 6:59 PM,3,395.39,12
9/21/2019,8:00 PM - 8:59 PM,3,502.62,20
9/21/2019,8:00 PM - 8:59 PM,3,261.89,13
9/21/2019,10:00 PM - 10:59 PM,3,108.54,3
9/21/2019,11:00 PM - 11:59 PM,3,0,0
9/22/2019,10:00 AM - 10:59 AM,3,828.25,38
9/22/2019,1:00 PM - 1:59 PM,3,436.39,32
9/22/2019,4:00 PM - 4:59 PM,3,214.19,7
9/22/2019,7:00 PM - 7:59 PM,3,146.01,6
9/22/2019,8:00 PM - 8:59 PM,3,149.71,5
9/22/2019,9:00 PM - 9:59 PM,3,7.99,1
9/22/2019,9:00 PM - 9:59 PM,3,0,1
9/22/2019,10:00 PM - 10:59 PM,3,-47.31,0
9/22/2019,10:00 PM - 10:59 PM,3,0,0
9/23/2019,9:00 AM - 9:59 AM,3,55.54,4
9/23/2019,10:00 AM - 10:59 AM,3,44.56,0
9/23/2019,4:00 PM - 4:59 PM,3,27,4
9/23/2019,5:00 PM - 5:59 PM,3,230.55,7
9/23/2019,5:00 PM - 5:59 PM,3,215.8,17
9/23/2019,7:00 PM - 7:59 PM,3,378.91,11
9/23/2019,8:00 PM - 8:59 PM,3,155.87,3
9/24/2019,7:00 AM - 7:59 AM,3,33.36,2
9/24/2019,9:00 AM - 9:59 AM,3,81.41,1
9/24/2019,10:00 AM - 10:59 AM,3,5,1
9/24/2019,1:00 PM - 1:59 PM,3,92.09,0
9/24/2019,4:00 PM - 4:59 PM,3,74.99,1
9/24/2019,7:00 PM - 7:59 PM,3,569,3
9/24/2019,8:00 PM - 8:59 PM,3,114.75,4
9/24/2019,10:00 PM - 10:59 PM,3,0,0
9/24/2019,10:00 PM - 10:59 PM,3,-4.64,0
9/25/2019,1:00 PM - 1:59 PM,3,77.16,3
9/25/2019,1:00 PM - 1:59 PM,3,94.23,2
9/25/2019,8:00 PM - 8:59 PM,3,66.5,4
9/26/2019,9:00 AM - 9:59 AM,3,45.07,4
9/26/2019,9:00 AM - 9:59 AM,3,2.5,0
9/26/2019,10:00 AM - 10:59 AM,3,0,0
9/26/2019,10:00 AM - 10:59 AM,3,115.49,6
9/26/2019,12:00 PM - 12:59 PM,3,481.9,25
9/26/2019,1:00 PM - 1:59 PM,3,116.26,0
9/26/2019,1:00 PM - 1:59 PM,3,177.14,15
9/26/2019,2:00 PM - 2:59 PM,3,125,3
9/26/2019,2:00 PM - 2:59 PM,3,28.98,3
9/26/2019,3:00 PM - 3:59 PM,3,56.08,3
9/26/2019,5:00 PM - 5:59 PM,3,106.56,7
9/26/2019,6:00 PM - 6:59 PM,3,197.68,16
9/26/2019,9:00 PM - 9:59 PM,3,28,0
9/27/2019,10:00 AM - 10:59 AM,3,87.92,3
9/27/2019,2:00 PM - 2:59 PM,3,77.87,8
9/27/2019,2:00 PM - 2:59 PM,3,1.28,1
9/27/2019,7:00 PM - 7:59 PM,3,751.87,21
9/27/2019,10:00 PM - 10:59 PM,3,68.27,5
9/28/2019,8:00 AM - 8:59 AM,3,117.68,10
9/28/2019,9:00 AM - 9:59 AM,3,386.44,32
9/28/2019,11:00 AM - 11:59 AM,3,569.97,27
9/28/2019,12:00 PM - 12:59 PM,3,338.99,22
9/28/2019,3:00 PM - 3:59 PM,3,249.89,14
9/28/2019,5:00 PM - 5:59 PM,3,81.75,5
9/28/2019,5:00 PM - 5:59 PM,3,293.29,14
9/28/2019,8:00 PM - 8:59 PM,3,389,10
9/28/2019,10:00 PM - 10:59 PM,3,89.75,0
9/29/2019,7:00 AM - 7:59 AM,3,13.89,1
9/29/2019,7:00 AM - 7:59 AM,3,38.17,4
9/29/2019,11:00 AM - 11:59 AM,3,663.27,55
9/29/2019,11:00 AM - 11:59 AM,3,263.64,16
9/29/2019,12:00 PM - 12:59 PM,3,327.61,14
9/29/2019,1:00 PM - 1:59 PM,3,259.25,22
9/29/2019,10:00 PM - 10:59 PM,3,0,0
9/29/2019,10:00 PM - 10:59 PM,3,-33.89,0
9/30/2019,7:00 AM - 7:59 AM,3,59.1,4
9/30/2019,10:00 AM - 10:59 AM,3,7.38,0
9/30/2019,3:00 PM - 3:59 PM,3,33.56,0
10/1/2019,7:00 AM - 7:59 AM,3,26.27,0
10/1/2019,8:00 AM - 8:59 AM,3,0,0
10/1/2019,3:00 PM - 3:59 PM,3,77.77,4
10/1/2019,4:00 PM - 4:59 PM,3,44.89,4
10/1/2019,5:00 PM - 5:59 PM,3,262.25,41
10/1/2019,6:00 PM - 6:59 PM,3,387.21,20
10/1/2019,10:00 PM - 10:59 PM,3,-6.75,0
10/2/2019,8:00 AM - 8:59 AM,3,14.76,0
10/2/2019,9:00 AM - 9:59 AM,3,97.43,6
10/2/2019,10:00 AM - 10:59 AM,3,83.93,0
10/2/2019,12:00 PM - 12:59 PM,3,643.35,20
10/2/2019,6:00 PM - 6:59 PM,3,402.66,15
10/3/2019,7:00 AM - 7:59 AM,3,20.57,3
10/3/2019,8:00 AM - 8:59 AM,3,118.21,9
10/3/2019,9:00 AM - 9:59 AM,3,41.33,1
10/3/2019,10:00 AM - 10:59 AM,3,29.13,2
10/3/2019,10:00 AM - 10:59 AM,3,51.06,3
10/3/2019,4:00 PM - 4:59 PM,3,54.49,2
10/3/2019,8:00 PM - 8:59 PM,3,282.53,10
10/4/2019,10:00 AM - 10:59 AM,3,180.81,11
10/4/2019,2:00 PM - 2:59 PM,3,119.39,4
10/4/2019,3:00 PM - 3:59 PM,3,139.17,3
10/5/2019,8:00 AM - 8:59 AM,3,86.85,5
10/5/2019,8:00 AM - 8:59 AM,3,268.48,30
10/5/2019,3:00 PM - 3:59 PM,3,210.15,10
10/5/2019,3:00 PM - 3:59 PM,3,84.84,5
10/5/2019,5:00 PM - 5:59 PM,3,236.95,13
